1.173635045493261941e+01,3.281209953699967485e+00,2.302279351535453655e-02,1.606317849914991713e+00
1.082443433537541111e+01,3.133135927127245424e+00,1.785807430084718553e-02,1.304982902433902359e+00
5.273311958237907504e+01,4.584516407435195617e+01,7.303081758281764735e+01,2.836297810158430934e+02
6.243154372534577590e+01,2.356211982909402813e+00,3.361171700800512641e-01,3.267488331356081943e+01
6.102959169794686289e+01,4.317781559977305506e+01,8.897607883994834310e+01,3.792937932968848145e+02
1.163672598377357659e+01,8.879439013103198874e+01,6.905788002237165379e+00,5.813283433463631855e-01
7.599713076017533098e+00,5.760160212388589684e+01,2.100758070089771667e+00,5.332396848862496874e+00
5.445603501917650746e+00,6.079916106583331725e+01,1.152868596385716149e+00,2.577354534526078211e+00
7.382644033634852576e+01,2.021440761219243143e+01,3.320089708270804607e+01,3.606696891384787023e+02
2.755095914499949927e+01,3.954953134421890582e+01,1.570176654879822742e+01,7.605700673147671864e+01
6.830165497191961776e+01,6.604789037563077159e+01,1.987877337133840570e+02,3.532279314716790850e+02
2.386900074023296980e+01,5.995387630354098008e+01,2.178058779285822055e+01,5.039366893156589100e+01
2.177165802024075703e+01,4.415097629105046195e+01,1.173365532338717188e+01,4.834662687216273724e+01
8.037633723659767782e+01,3.123037057655080417e+01,8.860636742160880885e+01,5.845265373439011682e+02
5.954872226062626339e+01,5.379638571052534246e+01,1.178021103564400249e+02,3.449180941020387650e+02
4.820470847533960779e+01,9.109732464655021289e+00,2.971845179561999561e+00,7.413475894454165882e+01
5.368050115335067574e+01,4.464033915873645242e+01,7.258724651551084150e+01,2.940172565141816108e+02
7.325638223846151220e+01,7.023008850083526511e+01,2.424756487329280787e+02,3.486111729500577781e+02
2.187748184378157745e+01,7.493854178270018451e+01,2.277067829790021491e+01,2.451028382557021956e+01
6.789280164277133167e+01,2.657880754039828730e+01,4.708020507295926649e+01,3.764156757469344825e+02
5.338464991046492969e+01,1.241561193456779577e+01,6.721395861146755912e+00,1.221239711307346880e+02
6.505466238980216076e+01,2.835494475298933992e+01,4.870395946665227171e+01,3.609825445626241276e+02
2.221477992471786322e+01,6.300617957287726512e+01,1.999113506913129967e+01,4.073310538156347604e+01
2.581503387181926001e+01,5.311232337493250100e+01,2.175039218646340444e+01,6.529336878133958066e+01
6.302000016186619291e+01,4.565898151255463944e+01,1.036446028321395119e+02,4.051499739110082601e+02
4.728286922020104299e+01,8.703296893661157441e+00,2.611746577020745974e+00,6.824509746857251002e+01
1.715373412377651974e+01,8.030149442427067186e+01,1.458672245696138248e+01,9.971850225941063073e+00
4.556902338845921463e+01,4.010023811603517174e+01,4.395680526135814858e+01,2.087997762999893610e+02
1.905154499092993703e+01,3.235193439756304912e+01,5.302783937247872892e+00,3.348546028217647574e+01
4.320045900388148397e+01,4.062403576915338732e+01,4.036512226925942315e+01,1.882193290986558054e+02
1.573186503917199985e+01,2.607871997013019438e+01,2.440230197324988026e+00,1.994326324426729258e+01
6.392414223154369068e+01,4.632467328792550632e+01,1.090606690615554015e+02,4.165232898667330801e+02
5.598661278524696883e+01,2.618663772255120392e+01,3.114393257588438857e+01,2.533204295131254753e+02
4.856555039966514720e+00,1.780641810305980854e+01,1.125333069911656214e-01,1.401461467116363213e+00
2.591309851373726403e+01,3.031091288291598573e+01,8.726409092668861334e+00,5.970772792912112692e+01
2.771130496597606907e+00,6.281385914288176942e+00,4.690109222791343131e-03,1.704375529520572030e-01
4.900287483698967606e+01,3.654982838586884952e+01,4.344923746960775190e+01,2.344464090245949421e+02
9.732896365293365193e+01,1.522367535212639211e+01,3.332557038605270350e+01,4.898338457567143678e+02
1.637250399152835456e+01,5.570694733514770292e+01,9.334894727203936426e+00,2.546469990224863267e+01
9.785532935867040294e+01,7.737055665120980308e+00,8.854777996826783237e+00,2.606954795591341281e+02
4.996811983772342813e+00,4.824200139439086144e+01,7.088692872181331373e-01,2.531471372811532117e+00
2.748338461222560269e+01,6.974596941431103403e+01,3.391912585686434767e+01,5.006454842828114238e+01
6.616248289307718267e+01,2.682627913445857004e+01,4.548549673415473649e+01,3.597737948259289169e+02
4.447393168696637389e+01,6.210280935606024855e+01,7.882277888633350926e+01,1.669182595352634166e+02
6.149029591484441681e+01,3.714680506740185706e+01,7.034425964319932234e+01,3.714160967447011785e+02
9.387903922460225203e+01,7.465820390221689706e+01,4.181805078424973772e+02,4.589167649760297536e+02
1.194265861991094013e+01,3.225489483755080755e+01,2.072615927266886704e+00,1.313710270445117523e+01
9.617147077635085850e+01,8.895458287009635967e+01,4.717282149977832546e+02,3.443237838151691932e+01
4.483207814987650863e+01,8.232495813915747362e+00,2.102561428885333150e+00,5.812950534732304675e+01
6.301255506266847561e+01,3.705815391348590282e+01,7.356865973798061020e+01,3.896920692377814817e+02
3.107121408786726136e+01,2.935639858210591058e+01,1.183801743624890257e+01,8.418611646882317245e+01
3.682047538426602529e+01,8.642924419699721739e+01,6.890247699114459579e+01,1.719867998216056293e+01
3.596180317871368004e+01,9.930328949610416345e+00,1.962257217110533469e+00,4.483277579102402655e+01
9.624069170178670163e+01,1.185033183926711864e+01,1.992854639850282439e+01,3.799027928685086977e+02
3.611148588339619891e+01,3.557036357379730163e+01,2.251314808257036404e+01,1.259216873789867321e+02
1.293059371221277942e+01,7.348019616659526321e+01,7.840897986438297274e+00,9.302112149078011427e+00
8.353474209728206290e+01,7.906124686659701695e+01,3.432031919671061360e+02,2.653251579044831487e+02
3.437674935919265806e+01,7.892755174656309691e+01,5.807008865605536840e+01,4.545560901117602270e+01
4.211083487872304687e+01,8.953433484630529904e+00,2.191430221632717945e+00,5.563720638375004768e+01
7.584005279065907246e+01,3.637456414029130514e+01,1.032144852805729869e+02,5.605076795058911330e+02
2.421244927614597486e+01,1.903642788568141597e+01,3.182052720310745819e+00,3.688920169025987406e+01
9.888064081123498283e+01,6.572402876631139179e+01,4.145262394711066918e+02,7.478261107676219126e+02
5.462349659149030856e+01,4.784003108385009284e+01,8.364888197608895837e+01,3.029669893312191107e+02
1.362862320247937298e+00,6.654873402999791665e+01,7.975617797606124326e-02,1.383933568275152737e-01
4.164072291571034867e+01,5.883321783192583254e+00,9.295087274037741043e-01,3.608139711397323879e+01
2.798025012114739951e+01,8.252339725451977870e+01,3.926728448344496059e+01,2.061329548149756263e+01
8.328300737987639479e+01,1.016189975468841489e+01,1.101546303480456146e+01,2.458232859234071270e+02
2.378734002972013784e+01,8.660445079023023141e+01,2.876798759730083432e+01,6.827563145746449180e+00
5.964443734983586864e+01,8.041854570484217035e+00,3.552198590853809179e+00,1.005677169162220110e+02
9.189021177313001942e+01,6.560731237152664619e+01,3.573286180304150434e+02,6.481458602645203655e+02
7.729655398524664633e+01,5.776583536651229700e+00,3.088083592933864363e+00,1.221027976371267698e+02
