3.881474127859046064e+01,2.217052046332054616e+01,1.094609184783367262e+01,1.074483135907644140e+02
8.207739847943584266e+01,7.666388346606673565e+01,3.254219387794754539e+02,3.085724485272482980e+02
3.781281247334343476e+01,3.718703649771859432e+01,2.665004420740561386e+01,1.405065477533026126e+02
3.078375651358032883e+01,6.718667256192152593e+01,4.108044252780999273e+01,6.911949272533466626e+01
1.502975656841280028e+01,6.665718385991584682e+01,9.715733870611865441e+00,1.677146341373062555e+01
7.909253282419787467e+01,2.448182444881059894e+01,5.481052333176103275e+01,4.814875703621194134e+02
8.175716649641059064e+01,4.286735926948287556e+01,1.578341305890695878e+02,6.801756644353577030e+02
3.072373001404637982e+00,4.416210053587427353e+01,2.337609045866739788e-01,9.627998582973338326e-01
9.450338040027892816e+01,2.736761172398311004e+01,9.629052437999555991e+01,7.440821878945412209e+02
8.020945819007449984e+01,3.493772107272771166e+01,1.076534060401649811e+02,6.164049354260881728e+02
7.722856713122759231e+01,3.634509289654905473e+01,1.068790215165388986e+02,5.810336449989657694e+02
4.643069821934127361e+01,5.558087343933507896e+01,7.484850583823798331e+01,2.051462011312641494e+02
3.296763540215230393e+01,7.093304884127084620e+01,4.953469732360358080e+01,6.848373995173848527e+01
2.924006576988160688e+01,8.278223724525403782e+01,4.293291029096285882e+01,2.174884326616797381e+01
2.564329257402828688e+01,1.583354826587463826e+01,2.497578019650719572e+00,3.522627419343548638e+01
7.373243428859865389e+01,3.904650858433505789e+01,1.100714362163330122e+02,5.428061128402873692e+02
2.725543860262645879e+01,2.157576862407046647e+01,5.125207772517180516e+00,5.184323612908029588e+01
3.773640427582289902e+01,3.165463803552184530e+01,2.001009333526093315e+01,1.298262017409235511e+02
2.926690801539511000e+01,4.915029900413367159e+01,2.500534005317715369e+01,8.648764376171344281e+01
8.093417742292200501e+01,4.098441430895353221e+01,1.437546158922251038e+02,6.618465999267390316e+02
5.596077347816552816e+01,1.429085811623205338e+01,9.735491785157988076e+00,1.528773324736376651e+02
5.860707220101593862e+01,2.426979563872214385e+01,2.960732287711686084e+01,2.626609056307228229e+02
2.027845697973454975e+01,7.098815658082483537e+01,1.875391868051744027e+01,2.584731415381882513e+01
1.319301550481878316e+01,2.142877488547065923e+01,1.185323288838400657e+00,1.208049180140629097e+01
4.996231084017846769e+01,6.850098639756558327e+01,1.102530613068212233e+02,1.737105728319855018e+02
4.265246478491641113e+01,7.815865360072822909e+01,8.890961578903272766e+01,7.456462666459106003e+01
4.299311352016498944e+00,2.069103604060596879e+01,1.177332235045803477e-01,1.246877669347970174e+00
3.954563092574575478e+01,7.212128915543725149e-01,1.264153193302921391e-02,4.016945231554395868e+00
7.337046537104441768e+01,1.597927210356273697e+01,2.081450221689689428e+01,2.907521280752436610e+02
6.066454151991017341e+01,8.687799320833721595e+01,1.872076850073170817e+02,4.084369196516821887e+01
1.873360245921151801e+00,3.210592953376043113e+01,5.057904064178358333e-02,3.224454644516434043e-01
2.657528248907517110e+01,7.743709312429237457e+01,3.432817894417342330e+01,3.059970444519501243e+01
6.110010929019088621e+01,8.010330681682640375e+01,1.848440653986287430e+02,1.289978426435867220e+02
7.825813108183930922e+01,3.474188883976824371e+01,1.014776435111169661e+02,5.852945773138112600e+02
8.360643308710558053e-01,3.022560820406656035e+01,9.037751758392935375e-03,6.204984137341441192e-02
6.291703844684314362e+01,3.743538130623996096e+01,7.462710479644317729e+01,3.899335268556526444e+02
9.199955862328543787e+01,5.576133901244487845e+01,2.951293910082194998e+02,8.034439092987435060e+02
5.300003049322259585e+01,1.106280537049929791e+01,5.276886760635241203e+00,1.079569812391301866e+02
2.208651710107878419e+00,2.106606918683960572e+01,3.215595939508550383e-02,3.339251241767584033e-01
5.250198140523812640e+01,5.955621145777406866e+00,1.514047455172196077e+00,5.805330724165006018e+01
7.042788616376851962e+01,5.807257236551815538e+01,1.822891005503418853e+02,4.543443160906891762e+02
8.683912767129098143e+01,7.402944768101328066e+01,3.556198475976102031e+02,4.070983091263889833e+02
8.853685115355776247e+01,8.874301790136856027e+01,3.997449918898486203e+02,3.508481297410325084e+01
5.672424973418521432e+01,2.092559786049902115e+01,2.094091885285370580e+01,2.190616648970425899e+02
7.738566728201279332e-01,6.340037505714624189e+01,2.442827030288527435e-02,4.893026613166321509e-02
6.703605101648891207e+01,1.032069585745690787e+01,7.359210309080237877e+00,1.616485465693184267e+02
9.909755522425379581e+01,7.043595247147645466e+01,4.448549963333130108e+02,6.323650938074787291e+02
3.056977731954434319e+01,3.581755702785089568e+01,1.632849985864840647e+01,9.050162790908677835e+01
5.475466666136456695e+01,7.723192176899554795e+01,1.454917226088753068e+02,1.318787033669780442e+02
4.507937909197985249e+01,5.922865676087066333e+01,7.654280620176828620e+01,1.823071921211617905e+02
8.194796609649455377e+01,7.491023839105096727e+01,3.194052756007018274e+02,3.444837180471133138e+02
2.542727767923422988e+01,4.522245601025076667e+01,1.662160584319003220e+01,6.597213852460299677e+01
2.452448566782750028e+00,1.562047305957858079e+01,2.224847311344966064e-02,3.183011494493273585e-01
8.126048499877180475e+00,7.890517839356431296e+01,3.244257005012094019e+00,2.544773688252573329e+00
1.194640689882878704e+01,8.625874068766511016e+01,7.250458979613084054e+00,1.896437452109286381e+00
3.623828293580143622e+01,5.340752390609809197e+01,4.319142009145511452e+01,1.282719208448002348e+02
4.717753072360716260e+01,3.929949359579369172e+01,4.555487397203565791e+01,2.226327345695191582e+02
7.780377831488361551e+01,5.960450350705372102e+01,2.297827001986917708e+02,5.391537302593461618e+02
7.639149959987881289e+01,7.172803480318144409e+01,2.684702722488572135e+02,3.545693879371019079e+02
1.265157540629752120e+01,4.574224728437042842e+01,4.189005175355605459e+00,1.632741213418626813e+01
5.987955716526451511e+01,4.343151351864255361e+01,8.646296243755176647e+01,3.653253711223732694e+02
4.466570809580935020e+01,8.978757870952095743e+01,1.017856151947334808e+02,1.509467606845720677e+00
9.070400657863541483e+01,1.477701798519527721e+01,2.730703474578916357e+01,4.140843668373487390e+02
9.754238901801795691e+01,8.323903649261767157e+01,4.787065748338669096e+02,2.270061693264101450e+02
2.030853339046008088e+01,8.722602421095120917e+01,2.099339422955348411e+01,4.068761214596440468e+00
5.290107673593300319e+01,8.319079291260253228e+01,1.407747040554472164e+02,6.723724361336709876e+01
2.968215613940303754e+01,1.385784637203301095e+01,2.578670845215859764e+00,4.181159236936995427e+01
9.829092696753211555e+01,8.794866670188082480e+01,4.922820311676188112e+02,7.052988740480896013e+01
8.731431020933698051e+01,7.255495938418945912e+01,3.540104195614679270e+02,4.449833455932586048e+02
7.934758231310476617e+01,8.619891026680079449e+01,3.198147617127812055e+02,8.499273029079179764e+01
5.957642177952639173e+01,4.120469687075976850e+01,7.858425065120616182e+01,3.590048801209728708e+02
6.560825312414216626e+01,3.122273173530129498e+01,5.901119982771511019e+01,3.894075388939778009e+02
6.463745329618597601e+00,8.815650688115263733e+01,2.129426867538945167e+00,2.741520581240770027e-01
9.789829149170836331e+01,8.296798730338774419e+01,4.816547505355646308e+02,2.376518259325887641e+02
4.475779888599020495e+01,8.754646644595453608e+01,1.020198642172710350e+02,1.748556528658435028e+01
8.696711043661427709e+01,3.810091939456557775e+00,1.703881553643144864e+00,1.023400789862753442e+02
5.176161847384634029e+01,8.962677743261421881e+01,1.366914011653094292e+02,3.561661099516203244e+00
4.713111669317135011e+01,6.248015403551841018e+01,8.913752109993589556e+01,1.857652225397462189e+02
3.333159099209833443e+01,4.794124649900683721e+01,3.124640997953847688e+01,1.127698630581560906e+02
3.316702142545435716e+00,6.795508896705055690e+01,4.821844545537346538e-01,7.810198383092650243e-01
3.484194268684872497e+01,1.178320341623193279e+01,2.582847477205601816e+00,4.952610070821896926e+01
6.966431962874543160e+01,7.863857756276121336e+01,2.379988779636452421e+02,1.912890129524158738e+02
2.982663709045201372e+01,1.431887751089705141e+01,2.776290409221788380e+00,4.350738908420860440e+01
7.815179132405314988e+01,8.018746034217636520e+01,3.025666268566499184e+02,2.093221150406036770e+02
5.507868408228052459e+01,1.723010204375311361e+01,1.358032486095861913e+01,1.751579427185580755e+02
1.463019459782224274e+01,5.296868806124236606e+00,9.306785466319690558e-02,4.015349850429205780e+00
8.770915085219262153e+01,6.921101622177970114e+01,3.430507921766063077e+02,5.209492052139127054e+02
2.560820055575827681e+01,9.023270952646537779e+00,8.229839934969356285e-01,2.072996959607068845e+01
5.116456573800149954e+01,3.932805938946346913e+01,5.364532073168533088e+01,2.619053046334819328e+02
3.967863874333645668e+01,7.268401247961725176e+01,7.321011523620737194e+01,9.129929418739355640e+01
3.275116986070326419e+01,5.748097774108495628e+01,3.891097977033691535e+01,9.922877374835036335e+01
5.177652935828302994e+00,3.124203594055675737e+01,3.679306510412273523e-01,2.426084085045654426e+00
2.619224245241970195e+01,4.879410475066384123e+01,1.981188652307095310e+01,6.939038645150316142e+01
