4.086683774390975188e+00,2.760073675460124321e+01,1.829045573564395955e-01,1.399412770274477413e+00
9.606683858916547081e+01,4.126114563636645016e+01,2.047906217139613148e+02,9.337093325493536895e+02
9.234697634281228318e+01,6.012672546823681330e+01,3.271575023870047403e+02,7.516836073701437044e+02
6.829927394513831018e+01,5.645445913160670415e+01,1.653224870662999137e+02,4.384545544965923227e+02
8.031294386523845219e+01,7.052784173832696979e+01,2.925212839982395963e+02,4.137091088171248998e+02
4.857884137996635587e+01,1.379280813576641229e+01,6.843729611413319702e+00,1.115111257351821479e+02
7.260320216654804426e+01,3.736936358843338013e+01,9.907468633443789940e+01,5.189120549396030810e+02
7.307219704544422711e+01,5.631834739623099040e+01,1.886394182143939418e+02,5.028783902575648881e+02
1.529741916919539158e+01,5.874551465831913077e+01,8.725326610489922530e+00,2.118237110794983735e+01
5.019221327850969061e+01,2.631264195985902532e+01,2.525522902821086646e+01,2.042868001127533546e+02
7.639751904719733488e+01,5.952055606204634586e+01,2.211702465670686024e+02,5.206894897342120885e+02
2.067893989463886939e+01,7.387768590060893814e+01,2.013491980202793030e+01,2.328056741751738556e+01
9.352175965734755891e+01,4.405716428280586427e+01,2.157785672684593123e+02,8.919982845759610655e+02
5.127466662260594887e+01,4.916876598045875113e+01,7.679390744518616430e+01,2.654392459365355990e+02
1.032616856558330554e+01,6.677335011074387694e+01,4.594180029863028203e+00,7.886392022959901382e+00
3.970426612925226362e+00,6.306621056850620732e+01,6.392794460757640351e-01,1.299196629029026884e+00
6.675056808061515312e+01,8.686180773091092533e+01,2.266471945740723015e+02,4.970520235268837439e+01
8.445795876092208232e+01,7.169506304713408440e+01,3.280364462726685133e+02,4.340761606706500970e+02
4.610809040175445261e+01,2.180865286945112302e+01,1.497044338528828256e+01,1.496495664696068957e+02
7.415333634477475755e+01,5.968737652658448667e+01,2.090802822550142537e+02,4.889538190037893628e+02
3.597837575614688888e+01,6.674056472865237311e+01,5.574414150478610708e+01,9.584179287728245811e+01
7.946473624708801253e+01,3.916002154389298084e+01,1.284764751059645391e+02,6.310093183679339290e+02
8.110816431082837141e+01,7.305074363447549501e+01,3.071146392987048444e+02,3.743881227235530673e+02
8.391013070821024655e+01,2.099032419263275884e+01,4.609447039885802866e+01,4.805633558558091067e+02
7.953967220316238240e+01,6.566803632950750114e+01,2.679870099993037798e+02,4.847232041234871076e+02
8.253282588939173081e+01,3.109264476998088966e+01,9.268494358231957619e+01,6.147607652425285778e+02
8.568920531024059528e+01,1.600628002530276817e+01,2.848421496574704648e+01,3.971807419495664249e+02
9.116850878282203041e+01,6.618696292046635676e+01,3.549362332608451425e+02,6.265680549633156033e+02
9.697603960779505883e+01,3.147246498939135506e+01,1.307860668725890037e+02,8.546154813429363912e+02
